sample_id,mesh_validation_pass,mesh_units,mesh_source,surface_continuity_assumption,top_cap_plane,depth_sign_convention,profile_pose_to_comsol_json,steel_surface_z_m,steel_z_min_m,steel_z_max_m,defect_void_embedded_in_steel,defect_intersects_top_surface,bbox_inside_steel,is_watertight,edge_incidence_all_two,nonmanifold_edges_count,zero_area_triangles_count,volume_m3,signed_volume_m3,volume_positive,bounds_min_json,bounds_max_json,max_depth_m,target_D_m,max_depth_abs_error_m,depth_rmse_vs_target,projected_footprint_area_m2,vertex_count,face_count,top_cap_face_count,bottom_face_count,side_face_count,top_normals_mean_z,bottom_normals_mean_z,inverted_normals_flag,export_path,export_format,exact_piao_rbc,rbc_style_approximation,notes,dataset_id,split,depth_bin,size_bin,aspect_bin,curvature_template,geometry_method
surface_rbc_targeted_011_balanced_interior_sharp_deep_wide,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,8.317162130519528e-07,8.317162130519528e-07,True,"[-0.013125,-0.008701875000000001,-0.005423]","[0.013125,0.008701875000000001,0.0]",0.005423,0.005423,0.0,5.799376784644617e-05,0.00034395700537432846,582,1160,496,496,168,1.0,-0.8345905490212474,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_011_balanced_interior_sharp_deep_wide.stl,ascii_stl,False,True,active_cells=248; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,deep,large_wide,wide,sharp,imported_watertight_mesh_solid
surface_rbc_targeted_012_balanced_interior_sharp_deep_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.558704328494141e-07,4.558704328494141e-07,True,"[-0.013125,-0.004326875,-0.006]","[0.013125,0.004326875,0.0]",0.006,0.006,0.0,6.359266658622197e-05,0.00016957880264966893,582,1160,496,496,168,1.0,-0.6428172315591296,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_012_balanced_interior_sharp_deep_narrow.stl,ascii_stl,False,True,active_cells=248; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,deep,elongated,narrow,sharp,imported_watertight_mesh_solid
surface_rbc_targeted_013_balanced_interior_round_shallow_compact,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.798940207343748e-08,1.798940207343748e-08,True,"[-0.00450625,-0.002625,-0.001014]","[0.00450625,0.002625,0.0]",0.001014,0.001014,0.0,1.0451098778790635e-05,3.75953005874266e-05,614,1224,528,528,168,1.0,-0.9300693639405723,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_013_balanced_interior_round_shallow_compact.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,shallow,small_compact,compact,round,imported_watertight_mesh_solid
surface_rbc_targeted_014_balanced_interior_round_shallow_balanced,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.452097136667457e-08,5.452097136667457e-08,True,"[-0.006789999999999999,-0.004002468749999999,-0.0013364]","[0.006789999999999999,0.004002468749999999,0.0]",0.0013364,0.0013364,0.0,1.341246163428642e-05,8.718910136232978e-05,614,1224,528,528,168,1.0,-0.9455545021431159,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_014_balanced_interior_round_shallow_balanced.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,shallow,medium_balanced,balanced,round,imported_watertight_mesh_solid
surface_rbc_targeted_015_balanced_interior_round_shallow_wide,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.595055749797124e-07,1.595055749797124e-07,True,"[-0.01029,-0.006634687499999999,-0.0015552]","[0.01029,0.006634687499999999,0.0]",0.0015552,0.0015552,0.0,1.5393852097530735e-05,0.0002191726034245721,614,1224,528,528,168,1.0,-0.9702086359359944,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_015_balanced_interior_round_shallow_wide.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,shallow,large_wide,wide,round,imported_watertight_mesh_solid
surface_rbc_targeted_016_balanced_interior_round_shallow_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.489779523178594e-08,5.489779523178594e-08,True,"[-0.007796249999999999,-0.0026394375000000003,-0.0017748]","[0.007796249999999999,0.0026394375000000003,0.0]",0.0017748,0.0017748,0.0,1.7483818695185665e-05,6.639170103737039e-05,614,1224,528,528,168,1.0,-0.8535044910617157,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_016_balanced_interior_round_shallow_narrow.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,shallow,elongated,narrow,round,imported_watertight_mesh_solid
surface_rbc_targeted_017_balanced_interior_round_medium_compact,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.319271157812501e-08,5.319271157812501e-08,True,"[-0.00525,-0.0030625,-0.0022]","[0.00525,0.0030625,0.0]",0.0022,0.0022,0.0,2.1964218730762288e-05,5.199350081239849e-05,614,1224,528,528,168,1.0,-0.8132447482114027,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_017_balanced_interior_round_medium_compact.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,medium,small_compact,compact,round,imported_watertight_mesh_solid
surface_rbc_targeted_018_balanced_interior_round_medium_balanced,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.5085292261734664e-07,1.5085292261734664e-07,True,"[-0.008395625,-0.004568484375000001,-0.0026364]","[0.008395625,0.004568484375000001,0.0]",0.0026364,0.0026364,0.0,2.8349540585641568e-05,0.00011998500187476575,614,1224,528,528,168,1.0,-0.8697634348617174,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_018_balanced_interior_round_medium_balanced.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,medium,medium_balanced,balanced,round,imported_watertight_mesh_solid
surface_rbc_targeted_019_balanced_interior_round_medium_wide,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.344295499126052e-07,4.344295499126052e-07,True,"[-0.012048749999999999,-0.00757203125,-0.0031868]","[0.012048749999999999,0.00757203125,0.0]",0.0031868,0.0031868,0.0,3.316238270757466e-05,0.0002903637045369331,614,1224,528,528,168,1.0,-0.9161368994499487,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_019_balanced_interior_round_medium_wide.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,medium,large_wide,wide,round,imported_watertight_mesh_solid
surface_rbc_targeted_020_balanced_interior_round_medium_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.8950878041966925e-07,1.8950878041966925e-07,True,"[-0.010815000000000002,-0.00344225,-0.003402]","[0.010815000000000002,0.00344225,0.0]",0.003402,0.003402,0.0,3.4753105998889256e-05,0.00011838520184976887,614,1224,528,528,168,1.0,-0.7621167616987778,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_020_balanced_interior_round_medium_narrow.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,medium,elongated,narrow,round,imported_watertight_mesh_solid
surface_rbc_targeted_021_balanced_interior_round_deep_compact,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.405107575794584e-07,1.405107575794584e-07,True,"[-0.00594125,-0.00355775,-0.004437]","[0.00594125,0.00355775,0.0]",0.004437,0.004437,0.0,4.54040023128226e-05,6.719160104986883e-05,614,1224,528,528,168,1.0,-0.644692316608701,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_021_balanced_interior_round_deep_compact.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,deep,small_compact,compact,round,imported_watertight_mesh_solid
surface_rbc_targeted_022_balanced_interior_round_deep_balanced,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,3.754407945495175e-07,3.754407945495175e-07,True,"[-0.0094325,-0.005307749999999999,-0.005]","[0.0094325,0.005307749999999999,0.0]",0.005,0.005,0.0,5.1534058583629685e-05,0.00015998000249968765,614,1224,528,528,168,1.0,-0.7412096784362161,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_022_balanced_interior_round_deep_balanced.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,deep,medium_balanced,balanced,round,imported_watertight_mesh_solid
surface_rbc_targeted_023_balanced_interior_round_deep_wide,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,9.518589463710942e-07,9.518589463710942e-07,True,"[-0.012993749999999998,-0.00875,-0.005577]","[0.012993749999999998,0.00875,0.0]",0.005577,0.0055769999999999995,8.673617379884035e-19,5.597220183380118e-05,0.00036475440569928787,614,1224,528,528,168,1.0,-0.8328291365009813,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_023_balanced_interior_round_deep_wide.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,deep,large_wide,wide,round,imported_watertight_mesh_solid
surface_rbc_targeted_024_balanced_interior_round_deep_narrow,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.175858316406243e-07,5.175858316406243e-07,True,"[-0.013125,-0.004375,-0.006]","[0.013125,0.004375,0.0]",0.006,0.006,0.0,5.938984350257698e-05,0.00018477690288713926,614,1224,528,528,168,1.0,-0.654647454138044,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_surface_rbc_targeted_expansion_meshes\surface_rbc_targeted_024_balanced_interior_round_deep_narrow.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_surface_targeted_topup_v1_120,train,deep,elongated,narrow,round,imported_watertight_mesh_solid
